fac_cd,fac_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lat,lon
SH00008976,문정고등학교,1100000000,서울특별시,1171000000,송파구,1171010800,문정동,서울특별시 송파구 문정동 90,37.4847089,127.1267288
SH00009559,문정여자고등학교,2900000000,광주광역시,2917000000,북구,2917011500,오치동,광주광역시 북구 오치동 5-12,35.1891987488,126.919453263
SH00005784,문창고등학교,4700000000,경상북도,4728000000,문경시,4728010300,흥덕동,경상북도 문경시 흥덕동 716,36.6026987378,128.199147696
SH00009795,문태고등학교,4600000000,전라남도,4611000000,목포시,4611010100,용당동,전라남도 목포시 용당동 183-5,34.7999908,126.4029667
SH00001533,문학정보고등학교,2800000000,인천광역시,2817700000,미추홀구,2817710700,문학동,인천광역시 미추홀구 문학동 394-4,37.4353632,126.686467
SH00004531,문향고등학교,4600000000,전라남도,4688000000,장성군,4688025026,장성읍,전라남도 장성군 장성읍 기산리 386-2,35.3035346,126.768353
SH00009611,문현고등학교,3100000000,울산광역시,3117000000,동구,3117010100,방어동,울산광역시 동구 방어동 1008,35.4826938,129.4094576
SH00008977,문현고등학교,1100000000,서울특별시,1171000000,송파구,1171010900,장지동,서울특별시 송파구 장지동 838,37.4812764,127.1287497
SH00001437,문현여자고등학교,2600000000,부산광역시,2629000000,남구,2629010900,문현동,부산광역시 남구 문현동 40-1,35.1451377615,129.073947492
SH00003770,문화고등학교,4700000000,경상북도,4713000000,경주시,4713011400,충효동,경상북도 경주시 충효동 717,35.853373972,129.16906605
SH00010522,물금고등학교,4800000000,경상남도,4833000000,양산시,4833025324,물금읍,경상남도 양산시 물금읍 범어리 2673-11,35.3356133,129.016338371
SH00005160,미래산업과학고등학교,1100000000,서울특별시,1135000000,노원구,1135010600,중계동,서울특별시 노원구 중계동 369-3,37.6590494,127.0786348
SH00003191,불암고등학교,1100000000,서울특별시,1135000000,노원구,1135010600,중계동,서울특별시 노원구 중계동 364-10,37.648924,127.0801792
SH00000374,브니엘고등학교,2600000000,부산광역시,2641000000,금정구,2641010700,구서동,부산광역시 금정구 구서동 50,35.2548527607,129.103927803
SH00006145,브니엘여자고등학교,2600000000,부산광역시,2641000000,금정구,2641010700,구서동,부산광역시 금정구 구서동 50-1,35.2548527607,129.103927803
SH00004121,브니엘예술고등학교,2600000000,부산광역시,2641000000,금정구,2641010700,구서동,부산광역시 금정구 구서동 50-1,35.2548527607,129.103927803
SH00006966,비봉고등학교,4100000000,경기도,4159000000,화성시,4159032021,비봉면,경기도 화성시 비봉면 양노리 259-3,37.2368170695,126.8733305306
SH00201859,비슬고등학교,2700000000,대구광역시,2771000000,달성군,2771026522,현풍읍,대구광역시 달성군 현풍읍 중리 482,35.6956993,128.4530924
SH00204732,비아고등학교,2900000000,광주광역시,2920000000,광산구,2920011500,월계동,광주광역시 광산구 월계동 904,35.222396229553,126.836503146477
SH00002571,비전고등학교,4100000000,경기도,4122000000,평택시,4122011800,비전동,경기도 평택시 비전동 1088,36.9983006,127.0938353
SH00004073,빛고을고등학교,2900000000,광주광역시,2917000000,북구,2917013000,신용동,광주광역시 북구 신용동 674,35.2098744805,126.862051846
SH00002424,사곡고등학교,4700000000,경상북도,4719000000,구미시,4719011500,사곡동,경상북도 구미시 사곡동 461-2,36.0968559822,128.35279548
SH00002519,대구상원고등학교,2700000000,대구광역시,2729000000,달서구,2729011500,상인동,대구광역시 달서구 상인동 769-1,35.8220594,128.5382381
SH00009224,대구서부고등학교,2700000000,대구광역시,2717000000,서구,2717010300,평리동,대구광역시 서구 평리동 1070-48,35.8738369,128.5598992
SH00007524,대구서부공업고등학교,2700000000,대구광역시,2717000000,서구,2717010100,내당동,대구광역시 서구 내당동 456-1,35.8570894,128.5483577
SH00009641,대구소프트웨어고등학교,2700000000,대구광역시,2771000000,달성군,2771038031,구지면,대구광역시 달성군 구지면 창리 324,35.6632520147,128.4136172502
SH00009622,대구여자고등학교,2700000000,대구광역시,2726000000,수성구,2726010100,범어동,대구광역시 수성구 범어동 240-4,35.8562356,128.630221
SH00001504,대구여자상업고등학교,2700000000,대구광역시,2720000000,남구,2720010300,대명동,대구광역시 남구 대명동 1835-3,35.8491574,128.5836682
SH00000424,동광고등학교,4100000000,경기도,4113300000,성남시 중원구,4113310100,성남동,경기도 성남시 중원구 성남동 2876-1,37.4346353365,127.143494267
SH00007181,동광산업과학고등학교,5100000000,강원특별자치도,5182000000,고성군,5182033025,토성면,강원특별자치도 고성군 토성면 백촌리 19,38.2946719,128.5426276
SH00004803,동구마케팅고등학교,1100000000,서울특별시,1129000000,성북구,1129010100,성북동,서울특별시 성북구 성북동 168-275,37.5935994,127.0071027
SH00007286,동국대학교사범대학부속고등학교,1100000000,서울특별시,1123000000,동대문구,1123010600,장안동,서울특별시 동대문구 장안동 328,37.5780484428,127.0751335862
SH00001871,동국대학교사범대학부속금산고등학교,5200000000,전북특별자치도,5221000000,김제시,5221045022,금산면,전라북도 김제시 금산면 쌍용리 470,35.7171233,126.9990326
SH00006676,동국대학교사범대학부속여자고등학교,1100000000,서울특별시,1121500000,광진구,1121510300,구의동,서울특별시 광진구 구의동 238-1,37.5425112,127.0867784
SH00000383,동국대학교사범대학부속영석고등학교,4100000000,경기도,4115000000,의정부시,4115010500,용현동,경기도 의정부시 용현동 산 33-9,37.7360763,127.0750926
SH00006167,동남고등학교,4100000000,경기도,4165000000,포천시,4165025021,소흘읍,경기도 포천시 소흘읍 송우리 537-1,37.8277707,127.1356332
SH00006133,동대전고등학교,3000000000,대전광역시,3023000000,대덕구,3023010900,중리동,대전광역시 대덕구 중리동 234-3,36.3563128,127.4240027
SH00008962,동덕여자고등학교,1100000000,서울특별시,1165000000,서초구,1165010100,방배동,서울특별시 서초구 방배동 산 82,37.4759144,126.9927567
SH00006163,동두천고등학교,4100000000,경기도,4125000000,동두천시,4125010300,생연동,경기도 동두천시 생연동 451,37.9047164227,127.0592545513
SH00001491,동두천외국어고등학교,4100000000,경기도,4125000000,동두천시,4125010200,지행동,경기도 동두천시 지행동 310-1,37.8929287,127.0632748
SH00006162,동두천중앙고등학교,4100000000,경기도,4125000000,동두천시,4125010200,지행동,경기도 동두천시 지행동 340-2,37.8913462,127.0582519
SH00006022,미림여자고등학교,1100000000,서울특별시,1162000000,관악구,1162010200,신림동,서울특별시 관악구 신림동 1557-1,37.4665516,126.932908
SH00005223,미림여자정보과학고등학교,1100000000,서울특별시,1162000000,관악구,1162010200,신림동,서울특별시 관악구 신림동 1557-1,37.4665516,126.932908
SH00007188,미사강변고등학교,4100000000,경기도,4145000000,하남시,4145011200,선동,경기도 하남시 선동 418,37.5777563825,127.1837305385
SH00007189,미사고등학교,4100000000,경기도,4145000000,하남시,4145010900,망월동,경기도 하남시 망월동 933,37.5704553,127.193421
SH00005941,미양고등학교,1100000000,서울특별시,1130500000,강북구,1130510100,미아동,서울특별시 강북구 미아동 837-734,37.6232973,127.0122428
SH00009666,미추홀외국어고등학교,2800000000,인천광역시,2820000000,남동구,2820011000,논현동,인천광역시 남동구 논현동 767-2,37.3896170974,126.7244395887
SH00004673,민족사관고등학교,5100000000,강원특별자치도,5173000000,횡성군,5173032026,안흥면,강원특별자치도 횡성군 안흥면 소사리 1300-1,37.4582306,128.14404
SH00010515,밀성고등학교,4800000000,경상남도,4827000000,밀양시,4827010200,내이동,경상남도 밀양시 내이동 602-7,35.5015486436,128.750922463
SH00003756,밀성제일고등학교,4800000000,경상남도,4827000000,밀양시,4827010200,내이동,경상남도 밀양시 내이동 590-1,35.5021835055,128.750147185
SH00009549,사내고등학교,5100000000,강원특별자치도,5179000000,화천군,5179034021,사내면,강원특별자치도 화천군 사내면 사창리 352-1,38.0648992360409,127.519182486409
SH00009810,사동고등학교,4700000000,경상북도,4729000000,경산시,4729012600,사동,경상북도 경산시 사동 296,35.809014,128.75112572
SH00006571,사북고등학교,5100000000,강원특별자치도,5177000000,정선군,5177025622,사북읍,강원특별자치도 정선군 사북읍 사북리 284-29,37.228213613811,128.82920710019
SH00007366,사상고등학교,2600000000,부산광역시,2653000000,사상구,2653010300,덕포동,부산광역시 사상구 덕포동 150-1,35.1688819415,128.985537791
SH00007191,사우고등학교,4100000000,경기도,4157000000,김포시,4157010600,사우동,경기도 김포시 사우동 908,37.6191294,126.7232527
SH00011355,사직고등학교,2600000000,부산광역시,2626000000,동래구,2626010900,사직동,부산광역시 동래구 사직동 632-8,35.2035219,129.0559011
SH00004092,사직여자고등학교,2600000000,부산광역시,2626000000,동래구,2626010900,사직동,부산광역시 동래구 사직동 981-1,35.196843911,129.051447365
SH00001928,사천고등학교,4800000000,경상남도,4824000000,사천시,4824025022,사천읍,경상남도 사천시 사천읍 정의리 62-5,35.0870260634,128.0959837
SH00003838,사천여자고등학교,4800000000,경상남도,4824000000,사천시,4824025023,사천읍,경상남도 사천시 정동면 고읍리 438-37,35.0804525,128.08838694
SH00006194,대구외국어고등학교,2700000000,대구광역시,2729000000,달서구,2729010700,신당동,대구광역시 달서구 신당동 1675,35.8607051,128.4979283
SH00221080,대구이룸고등학교,2700000000,대구광역시,2723000000,북구,2723011200,복현동,대구광역시 북구 복현동 302-16,35.89510264561266,128.62801256959472
SH00009610,대구일과학고등학교,2700000000,대구광역시,2714000000,동구,2714012300,각산동,대구광역시 동구 각산동 1046,35.8867002,128.7225535
SH00004130,대구일마이스터고등학교,2700000000,대구광역시,2714000000,동구,2714010300,효목동,대구광역시 동구 효목동 976,35.8825045,128.6464838
SH00004166,대구전자공업고등학교,2700000000,대구광역시,2729000000,달서구,2729011000,장기동,대구광역시 달서구 장기동 464-10,35.8479121,128.5299128
SH00004133,대구제일고등학교,2700000000,대구광역시,2717000000,서구,2717010200,비산동,대구광역시 서구 비산동 228,35.8709726,128.5738352
SH00009638,대구제일여자상업고등학교,2700000000,대구광역시,2729000000,달서구,2729011400,본리동,대구광역시 달서구 본리동 156-1,35.8405552,128.5459238
SH00004082,동래고등학교,2600000000,부산광역시,2626000000,동래구,2626010300,칠산동,부산광역시 동래구 칠산동 360,35.2011962,129.0921992
SH00001470,동래여자고등학교,2600000000,부산광역시,2641000000,금정구,2641010700,구서동,부산광역시 금정구 구서동 72-3,35.2470438541,129.098198336
SH00004091,동래원예고등학교,2600000000,부산광역시,2626000000,동래구,2626010800,온천동,부산광역시 동래구 온천동 406,35.2146459,129.075499612
SH00009822,동명고등학교,4700000000,경상북도,4785000000,칠곡군,4785032031,동명면,경상북도 칠곡군 동명면 송산리 111,35.9851765584,128.549308238
SH00006993,동명고등학교,2900000000,광주광역시,2920000000,광산구,2920010500,서봉동,광주광역시 광산구 서봉동 518,35.1559756,126.7406044
SH00001456,동명공업고등학교,2600000000,부산광역시,2629000000,남구,2629010800,용당동,부산광역시 남구 용당동 485,35.120752440315,129.102274468808
SH00007311,동명생활경영고등학교,1100000000,서울특별시,1138000000,은평구,1138010600,대조동,서울특별시 은평구 대조동 91-20,37.6141207853339,126.9241425208
SH00003194,동명여자고등학교,1100000000,서울특별시,1138000000,은평구,1138010600,대조동,서울특별시 은평구 대조동 91-20,37.6146895,126.9240099
SH00004142,동문고등학교,2700000000,대구광역시,2726000000,수성구,2726010200,만촌동,대구광역시 수성구 만촌동 82-4,35.8771932,128.6509745
SH00011370,동방고등학교,3000000000,대전광역시,3017000000,서구,3017011600,관저동,대전광역시 서구 관저동 7-1,36.3002142,127.3464491
SH00000451,동백고등학교,4100000000,경기도,4146300000,용인시 기흥구,4146311500,동백동,경기도 용인시 기흥구 동백동 601,37.2834615,127.1585921
SH00008992,밀양고등학교,4800000000,경상남도,4827000000,밀양시,4827010200,내이동,경상남도 밀양시 내이동 1025,35.4936760982,128.745942797
SH00006068,밀양동명고등학교,4800000000,경상남도,4827000000,밀양시,4827025321,하남읍,경상남도 밀양시 하남읍 수산리 466,35.3732128,128.712905423
