corp_cd,corp_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm,all_addr_nm,lon,lat,corp_depth1_cd,corp_depth1,corp_depth2_cd,corp_depth2,corp_depth3_cd,corp_depth3,corp_depth4_cd,corp_depth4,corp_depth5_cd,corp_depth5
1343920,유안타제4호기업인수목적 주식회사,1100000000,서울특별시,1114000000,중구,1114010500,을지로2가,서울특별시 중구 을지로 76 유안타증권,126.9862327231,37.5657092663,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
1351822,한화에스비아이기업인수목적 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 여의대로 56 한화금융센터 10층,126.9228726509,37.5240793529,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
260392,대원전선(주),4400000000,충청남도,4481000000,예산군,4481038025,고덕면,충청남도 예산군  고덕면 호음덕령길 92,126.7316197383,36.7716115923,C,제조업,28,전기장비 제조업,283,절연선 및 케이블 제조업,2830,절연선 및 케이블 제조업,28302,기타 절연선 및 케이블 제조업
379016,이엘케이(주),3000000000,대전광역시,3020000000,유성구,3020014600,관평동,대전광역시 유성구  테크노2로 89 이엘케이대덕공장,127.3975205164,36.4302096821,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26299,그 외 기타 전자부품 제조업
523307,(주)다원시스,4100000000,경기도,4127300000,안산시 단원구,4127310400,성곡동,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,126.7224497121,37.3074642405,C,제조업,28,전기장비 제조업,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",2811,"전동기, 발전기 및 전기 변환장치 제조업",28114,에너지 저장장치 제조업
563147,(주)에스에이티,4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시 엠티브이26로58번길 25 (정왕동),126.7078952705,37.3227249377,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
1371312,케이비제18호기업인수목적 주식회사,1100000000,서울특별시,1147000000,양천구,1147010100,신정동,"서울특별시 양천구 신정중앙로 63, 205호",126.8589986755,37.5271038665,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,,
153524,태림포장(주),4100000000,경기도,4139000000,시흥시,4139013200,정왕동,경기도 시흥시 공단1대로379번안길 74,126.7459886243,37.3280238628,C,제조업,17,"펄프, 종이 및 종이제품 제조업",172,"골판지, 종이 상자 및 종이 용기 제조업",1721,골판지 및 골판지 가공제품 제조업,,
962223,지니언스(주),4100000000,경기도,4117300000,안양시 동안구,4117310200,관양동,"경기도 안양시 동안구 벌말로 66 12층 A-F(관양동,평촌역 하이필드)",126.9700936986,37.3943326296,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업
267881,보성파워텍(주),4300000000,충청북도,4313000000,충주시,4313025023,주덕읍,충청북도 충주시 주덕읍 대창길 70 -,127.7612038716,36.9625636585,C,제조업,25,금속가공제품 제조업; 기계 및 가구 제외,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",2511,구조용 금속제품 제조업,25114,수상 금속 골조 구조재 제조업
1366365,이베스트이안기업인수목적1호 주식회사,1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,"서울특별시 영등포구 여의나루로 60 26층(여의도동, 포스트타워)",126.9262251929,37.522300303,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,,
105156,극동유화(주),4800000000,경상남도,4833000000,양산시,4833011100,유산동,경상남도 양산시  어실로 101,129.0298678628,35.3703710715,C,제조업,19,"코크스, 연탄 및 석유정제품 제조업",192,석유 정제품 제조업,1922,석유 정제물 재처리업,19221,윤활유 및 그리스 제조업
1262023,(주)루트락,1100000000,서울특별시,1154500000,금천구,1154510100,가산동,"서울특별시 금천구 디지털로9길 68B125호 (가산동,대륭포스트타워5차)",126.8864182787,37.4810758439,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4679,재생용 재료 및 기타 상품 전문 도매업,46799,그 외 기타 상품 전문 도매업
116073,그린기술투자(주),1100000000,서울특별시,1168000000,강남구,1168011500,수서동,"서울특별시 강남구 밤고개로1길 10 625호 (수서동, 수서현대벤쳐빌)",127.10184445,37.4880244867,K,금융 및 보험업,64,금융업,642,신탁업 및 집합투자업,6420,신탁업 및 집합투자업,64209,기타 금융 투자업
1336285,에스케이에이씨피씨제4호기업인수목적(주),1100000000,서울특별시,1156000000,영등포구,1156011000,여의도동,서울특별시 영등포구 국제금융로8길 31 4층,126.9280665766,37.5197460149,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,661,금융 지원 서비스업,6619,기타 금융 지원 서비스업,,
176792,오렌지라이프생명보험(주),1100000000,서울특별시,1114000000,중구,1114016800,순화동,"서울특별시 중구 세종대로7길 37 (순화동, 오렌지센터)",126.9724896811,37.5607512033,K,금융 및 보험업,65,보험 및 연금업,651,보험업,6511,생명 보험업,65110,생명 보험업
366793,(주)에스제이케이,1100000000,서울특별시,1154500000,금천구,1154510100,가산동,서울특별시 금천구 벚꽃로 278 SJ테크노빌 205호,126.8846349129,37.4794931162,G,도매 및 소매업,46,도매 및 상품 중개업,467,기타 전문 도매업,4679,재생용 재료 및 기타 상품 전문 도매업,46799,그 외 기타 상품 전문 도매업
351630,(주)세코닉스,4100000000,경기도,4125000000,동두천시,4125010900,상봉암동,경기도 동두천시  평화로2862번길 28,127.0595348536,37.9412758446,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",273,사진장비 및 광학기기 제조업,2730,사진장비 및 광학기기 제조업,27309,기타 광학기기 제조업
867098,(주)티로보틱스,4100000000,경기도,4137000000,오산시,4137011400,지곶동,경기도 오산시 가장산업서북로 103-37 (지곶동),127.028129767,37.1715873335,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
481223,주식회사 넥스피안,4100000000,경기도,4159000000,화성시,4159012000,반월동,경기도 화성시 반월남길62번길 26-13 (반월동),127.0570793499,37.2278225645,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2629,기타 전자부품 제조업,26295,전자감지장치 제조업
989327,(주)엘피케이로보틱스,2800000000,인천광역시,2823700000,부평구,2823710400,청천동,인천광역시 부평구 부평대로329번길 86-,126.7169071874,37.5215452854,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2928,산업용 로봇 제조업,29280,산업용 로봇 제조업
146649,일진홀딩스(주),4100000000,경기도,4159000000,화성시,4159012600,안녕동,경기도 화성시  만년로 905-17,127.0041478712,37.1896399906,K,금융 및 보험업,64,금융업,649,기타 금융업,6499,그 외 기타 금융업,64992,지주회사
601191,(주)하나기술,4100000000,경기도,4159000000,화성시,4159013600,장지동,경기도 용인시 처인구 남사면 전나무골길2번길 56-7,127.1285431248,37.1541623612,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2929,기타 특수 목적용 기계 제조업,29299,그 외 기타 특수목적용 기계 제조업
148443,제일파마홀딩스(주),1100000000,서울특별시,1165000000,서초구,1165010700,반포동,서울특별시 서초구 사평대로 343,127.0204047338,37.503642775,M,"전문, 과학 및 기술 서비스업",71,전문 서비스업,715,회사 본부 및 경영 컨설팅 서비스업,7153,경영 컨설팅 및 공공 관계 서비스업,71532,공공관계 서비스업
148939,조광피혁(주),4300000000,충청북도,4311300000,청주시 흥덕구,4311311600,송정동,"충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)",127.4429099253,36.6424984415,C,제조업,15,"가죽, 가방 및 신발 제조업",151,"가죽, 가방 및 유사제품 제조업",1511,모피 및 가죽 제조업,15110,모피 및 가죽 제조업
966168,(주)디알젬,4100000000,경기도,4121000000,광명시,4121010400,소하동,경기도 광명시 하안로 60 광명테크노파크 E동 7층  ;,126.8940262277,37.4447447628,C,제조업,27,"의료, 정밀, 광학기기 및 시계 제조업",271,의료용 기기 제조업,2711,방사선 장치 및 전기식 진단 기기 제조업,27111,방사선 장치 제조업
438036,팅크웨어(주),4100000000,경기도,4113500000,성남시 분당구,4113510900,삼평동,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층,127.1104675247,37.4021021627,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
1255652,(주)레이크머티리얼즈,3600000000,세종특별자치시,3611000000,,3611037028,전의면,세종특별자치시  전의면 산단길 22-144 -,127.2207314054,36.6976321826,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2049,그 외 기타 화학제품 제조업,20495,바이오 연료 및 혼합물 제조업
664181,(주)인텔리안테크놀로지스,4100000000,경기도,4122000000,평택시,4122031026,진위면,경기도 평택시 진위면 진위산단로 18-7,127.0838336496,37.1208258507,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264,통신 및 방송 장비 제조업,2642,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
1058101,(주)라파스,1100000000,서울특별시,1150000000,강서구,1150010500,마곡동,서울특별시 강서구 마곡중앙8로1길 62 라파스  ;,126.8370208787,37.5663748643,C,제조업,20,화학물질 및 화학제품 제조업; 의약품 제외,204,기타 화학제품 제조업,2042,"세제, 화장품 및 광택제 제조업",20423,화장품 제조업
1213586,아이디피(주),,,,,,,"서울특별시 구로구 디지털로33길 50, 601",,,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263,컴퓨터 및 주변장치 제조업,2632,기억장치 및 주변기기 제조업,26329,기타 주변기기 제조업
268181,(주)에스피컴텍,4100000000,경기도,4113500000,성남시 분당구,4113510500,서현동,"경기도 성남시 분당구 황새울로351번길 10 (서현동, 여암빌딩) 8층",127.1231527284,37.3876632833,L,부동산업,68,부동산업,681,부동산 임대 및 공급업,6811,부동산 임대업,68112,비주거용 건물 임대업
552992,(주)진매트릭스,4100000000,경기도,4113500000,성남시 분당구,4113510900,삼평동,"경기도 성남시 분당구  대왕판교로 700 삼평동 코리아바이오파크 8층,7층",127.1054368426,37.4035481183,M,"전문, 과학 및 기술 서비스업",70,연구개발업,701,자연과학 및 공학 연구개발업,7011,자연과학 연구개발업,70113,의학 및 약학 연구개발업
173731,(주)씨앤에스자산관리,1100000000,서울특별시,1111000000,종로구,1111010700,적선동,"서울특별시 종로구  사직로 130 (적선동,적선현대제1빌딩제907호)",126.9733217845,37.5753675265,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,759,기타 사업지원 서비스업,7599,그 외 기타 사업지원 서비스업,75999,그 외 기타 분류 안된 사업지원 서비스업
396925,(주)엠로,1100000000,서울특별시,1156000000,영등포구,1156011400,당산동4가,"서울특별시 영등포구 당산로41길 11, SK V1센터 E동 5층",126.898319035,37.5308112502,J,정보통신업,58,출판업,582,소프트웨어 개발 및 공급업,5822,시스템ㆍ응용 소프트웨어 개발 및 공급업,58222,응용 소프트웨어 개발 및 공급업
1141942,(주)액트로,4100000000,경기도,4146300000,용인시 기흥구,4146311100,영덕동,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,127.0663438388,37.2710305571,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262,전자부품 제조업,2622,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
524421,(주)테스,4100000000,경기도,4146100000,용인시 처인구,4146136024,양지면,경기도 용인시 처인구 양지면 중부대로 2374-36,127.3018516032,37.2341403801,C,제조업,29,기타 기계 및 장비 제조업,292,특수 목적용 기계 제조업,2927,반도체 및 디스플레이 제조용 기계 제조업,29271,반도체 제조용 기계 제조업
491336,잘만테크(주),4100000000,경기도,4117300000,안양시 동안구,4117310200,관양동,"경기도 안양시 동안구 벌말로 126 (관양동, 평촌오비즈타워) 2612호",126.9702740969,37.3996441087,C,제조업,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263,컴퓨터 및 주변장치 제조업,2632,기억장치 및 주변기기 제조업,26329,기타 주변기기 제조업
