BSI업종코드,SRR업종코드,계층구분코드,국내업체업종세그먼트코드,국외업체업종세그먼트코드,등록경로구분코드,등록부서코드,등록사용자ID,등록일시,수정경로구분코드,수정부서코드,수정사용자ID,수정일시,업종영문명,업종코드,업종코드버전,업종한글명,원본업종코드
,I,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Hotels,55101,10,호텔업,I55101
,I,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Inns,55102,10,여관업,I55102
,I,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Resort condominium,55103,10,휴양콘도 운영업,I55103
,I,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Tourist home,55104,10,민박업,I55104
,I,4,5,3,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Other general accommodation and provision of accommodation with cooking facilities,55109,10,기타 일반 및 생활 숙박시설 운영업,I55109
,259,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of articles made of metal wires,25944,10,금속선 가공제품 제조업,C25944
,16,4,1,1,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,"Manufacture of articles of cork, straw and plaiting materials",16300,10,코르크 및 조물제품 제조업,C16300
,17,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of paper for sanitary purpose,17125,10,위생용 원지 제조업,C17125
,17,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of corrugated paper,17211,10,골판지 제조업,C17211
,46,4,4,3,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Wholesale of condiments and food additive products,46326,10,조미료 도매업,G46326
,261,4,2,2,#,12055,92276,2017-11-14 18:52,#,12055,92276,2017-11-14 18:52,Manufacture of memory electronic integrated circuits,26111,10,메모리용 전자집적회로 제조업,C26111
,259,3,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of metal fasteners, springs and articles made of metal wires",2594,10,"금속파스너, 스프링 및 금속선 가공제품 제조업",C2594
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of bolts and screws,25941,10,볼트 및 너트류 제조업,C25941
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other metal fasteners and screw products,25942,10,그 외 금속파스너 및 나사제품 제조업,C25942
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of metal springs,25943,10,금속 스프링 제조업,C25943
,259,3,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other febricated metal products,2599,10,그 외 기타 금속가공제품 제조업,C2599
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of metal cans and other containers,25991,10,금속 캔 및 기타 포장용기 제조업,C25991
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of hand-operated kitchen appliances and metal ware,25992,10,수동식 식품 가공기기 및 금속 주방용기 제조업,C25992
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of metal sanitary ware,25993,10,금속 위생용품 제조업,C25993
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of metal sign boards including road signs,25994,10,금속 표시판 제조업,C25994
,259,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other febricated and processed metal products n.e.c,25999,10,그 외 기타 분류 안된 금속 가공 제품 제조업,C25999
,261,1,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of electronic components, computer; visual, sounding and communication equipment",26,10,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26
,261,2,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of semiconductor,261,10,반도체 제조업,C261
,261,3,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of diodes, transistors and similar semi-conductor devices",2612,10,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",C2612
,261,2,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of electronic components,262,10,전자부품 제조업,C262
,261,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of liquid crystal display components,26211,10,액정 표시장치 제조업,C26211
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other wood products,1629,10,기타 나무제품 제조업,C1629
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of wooden tools, appliances and household kitchendware ",16291,10,목재 도구 및 주방용 나무제품 제조업,C16291
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of wooden statuettes and ornaments,16292,10,장식용 목제품 제조업,C16292
,16,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other wood products n.e.c.,16299,10,그 외 기타 나무제품 제조업,C16299
,16,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of articles of cork, straw and plaiting materials",163,10,코르크 및 조물 제품 제조업,C163
,16,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of articles of cork, straw and plaiting materials",1630,10,코르크 및 조물 제품 제조업,C1630
,17,1,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of pulp, paper and paper products",17,10,"펄프, 종이 및 종이제품 제조업",C17
,17,2,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of pulp, paper and paperboard",171,10,"펄프, 종이 및 판지 제조업",C171
,17,3,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of pulp,1711,10,펄프 제조업,C1711
,17,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of pulp,17110,10,펄프 제조업,C17110
,17,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of newsprint,17121,10,신문용지 제조업,C17121
,17,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of printing and writing paper,17122,10,인쇄용 및 필기용 원지 제조업,C17122
,17,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of kraft paper and paperboard,17123,10,크라프트지 및 상자용 판지 제조업,C17123
,17,4,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other paper and paperboard,17129,10,기타 종이 및 판지 제조업,C17129
,17,2,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of corrugated paper, paper boxes and paper containers",172,10,"골판지, 종이 상자 및 종이 용기 제조업",C172
,17,3,2,2,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of corrugated paper and related products,1721,10,골판지 및 골판지 가공제품 제조업,C1721
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of starches and starch products,10620,10,전분제품 및 당류 제조업,C10620
,10,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other food products,107,10,기타 식품 제조업,C107
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of rice cakes, bakery products and sugar confectioneries",1071,10,"떡, 빵 및 과자류 제조업",C1071
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of rice cakes,10711,10,떡류 제조업,C10711
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of bakery products,10712,10,빵류 제조업,C10712
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of sugar confectioneries and cocoa products,10713,10,과자류 및 코코아 제품 제조업,C10713
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of sugar,1072,10,설탕 제조업,C1072
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of sugar,10720,10,설탕 제조업,C10720
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of noodles, macaroni and similar farinaceous products",1073,10,"면류, 마카로니 및 유사식품 제조업",C1073
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of noodles, macaroni and similar farinaceous products",10730,10,"면류, 마카로니 및 유사식품 제조업",C10730
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of condiments and food additive products,1074,10,조미료 및 식품 첨가물 제조업,C1074
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of vinegar,fermentation and chemical seasionings",10741,10,"식초, 발효 및 화학 조미료 제조업",C10741
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of soy sauce and soy bean paste,10743,10,장류 제조업,C10743
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other food additive products,10749,10,기타 식품 첨가물 제조업,C10749
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other food products,1079,10,기타 식료품 제조업,C1079
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Processing of coffee,10791,10,커피 가공업,C10791
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Processing of tea,10792,10,차류 가공업,C10792
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of soups and food containing homogenized ingredients,10793,10,수프 및 균질화식품 제조업,C10793
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of bean curd and similar products,10794,10,두부 및 유사식품 제조업,C10794
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of ginseng products,10795,10,인삼식품 제조업,C10795
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of liquidized health additive foods,10796,10,건강보조용 액화식품 제조업,C10796
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of health functional foods,10797,10,건강기능식품 제조업,C10797
,10,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other food products n.e.c.,10799,10,그 외 기타 식료품 제조업,C10799
,10,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of prepared animal feeds and feed additives,108,10,동물용 사료 및 조제식품 제조업,C108
,10,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of livestock feeds and prepared animal feeds ,1080,10,동물용 사료 및 조제식품 제조업,C1080
,11,1,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of beverages,11,10,음료 제조업,C11
,11,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of alcoholic beverages,111,10,알코올음료 제조업,C111
,11,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other fermented alcoholic beverages,1111,10,발효주 제조업,C1111
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of raw rice wines and refined rice wines,11111,10,탁주 및 약주 제조업,C11111
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other fermented alcoholic beverages,11119,10,기타 발효주 제조업,C11119
,11,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of distilled and compound liquors,1112,10,증류주 및 합성주 제조업,C1112
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of blended and distilled soju,11122,10,소주 제조업,C11122
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other distilled and compound liquors,11129,10,기타 증류주 및 합성주 제조업,C11129
,11,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of ice and non-alcoholic beverages; production of mineral waters,112,10,비알코올음료 및 얼음 제조업,C112
,11,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of ice and non-alcoholic beverages; production of mineral waters,1120,10,비알코올 음료 및 얼음 제조업,C1120
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of ice, except dry ice",11201,10,얼음 제조업,C11201
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Production of natural mineral waters and other bottled waters,11202,10,생수 생산업,C11202
,11,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other non-alcoholic beverages,11209,10,기타 비알코올 음료 제조업,C11209
,12,1,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of tobacco products,12,10,담배 제조업,C12
,12,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of tobacco products,120,10,담배 제조업,C120
,12,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of tobacco products,1200,10,담배 제조업,C1200
,13,1,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of textiles, except apparel",13,10,섬유제품 제조업; 의복제외,C13
,13,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of textiles and processing of threads and yarns,131,10,방적 및 가공사 제조업,C131
,13,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of textiles and processing of threads and yarns,1310,10,방적 및 가공사 제조업,C1310
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of cotton,13101,10,면 방적업,C13101
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of wool,13102,10,모 방적업,C13102
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of man-made fibers ,13103,10,화학섬유 방적업,C13103
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of twisted threads and processing of threads and yarns,13104,10,연사 및 가공사 제조업,C13104
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Spinning of other textile fibers,13109,10,기타 방적업,C13109
,13,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of textiles and manufacture of textile products,132,10,직물직조 및 직물제품 제조업,C132
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of cotton fabrics,13211,10,면직물 직조업,C13211
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of woolen fabrics,13212,10,모직물 직조업,C13212
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Weaving of man-made fiber fabrics,13213,10,화학섬유직물 직조업,C13213
,13,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of textile products,1322,10,직물제품 제조업,C1322
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of bedding and related products,13221,10,침구 및 관련제품 제조업,C13221
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of embroidery products and related materials,13222,10,자수제품 및 자수용재료 제조업,C13222
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of curtains and similar goods,13223,10,커튼 및 유사제품 제조업,C13223
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of tarpaulin products, tents and similar goods",13224,10,"천막, 텐트 및 유사 제품 제조업",C13224
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of textile bags,13225,10,직물포대 제조업,C13225
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of other household made-up textile articles,13229,10,기타 직물제품 제조업,C13229
,13,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Manufacture of knitted and crocheted fabrics,133,10,편조원단 제조업,C133
,13,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Dyeing and finishing of textiles and wearing apparel,134,10,"섬유제품 염색, 정리 및 마무리 가공업",C134
,13,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Dyeing and finishing of textiles and wearing apparel,1340,10,"섬유제품 염색, 정리 및 마무리 가공업",C1340
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Dyeing and finishing of cotton wools and yarns,13401,10,솜 및 실 염색가공업,C13401
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Dyeing and finishing of woven and knitted fabrics, including wearing apparel",13402,10,"직물, 편조원단 및 의복류 염색 가공업",C13402
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,Printing of textiles,13403,10,날염 가공업,C13403
,13,2,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of other made-up textile articles, except apparel",139,10,기타 섬유제품 제조업,C139
,13,3,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of carpets, rugs and similar products",1391,10,"카펫, 마루덮개 및 유사제품 제조업",C1391
,13,4,1,1,#,12055,92276,2017-11-14 18:53,#,12055,92276,2017-11-14 18:53,"Manufacture of carpets, rugs and similar products",13910,10,"카펫, 마루덮개 및 유사제품 제조업",C13910
